,Unnamed: 0,Id,Dormitorios,n_plantas,Trastero,Reformado,Aparcamiento,area,Precio
3345,3345,vivienda_3346,1,1.0,Sí,Sí,No,62,114000
3346,3346,vivienda_3347,3,,Sí,Sí,Sí,60,214000
3347,3347,vivienda_3348,2,3.0,Sí,Sí,Sí,235,334000
3348,3348,vivienda_3349,2,1.0,Sí,Sí,Sí,87,157000
3349,3349,vivienda_3350,1,2.0,Sí,Sí,No,134,189000
3350,3350,vivienda_3351,2,1.0,Sí,No,Sí,93,183000
3351,3351,vivienda_3352,2,2.0,Sí,Sí,No,132,219000
3352,3352,vivienda_3353,1,3.0,Sí,Sí,No,236,267000
3353,3353,vivienda_3354,3,2.0,No,Sí,No,136,277000
3354,3354,vivienda_3355,4,1.0,No,No,Sí,77,268000
3355,3355,vivienda_3356,4,2.0,Sí,No,No,182,308000
3356,3356,vivienda_3357,2,2.0,Sí,Sí,No,131,222000
3357,3357,vivienda_3358,2,3.0,No,Sí,No,237,289000
3358,3358,vivienda_3359,2,2.0,No,No,No,135,213000
3359,3359,vivienda_3360,4,1.0,No,No,No,76,258000
3360,3360,vivienda_3361,4,2.0,No,No,No,190,303000
3361,3361,vivienda_3362,4,1.0,No,Sí,No,74,262000
3362,3362,vivienda_3363,2,2.0,Sí,No,No,120,218000
3363,3363,vivienda_3364,2,2.0,Sí,Sí,Sí,145,262000
3364,3364,vivienda_3365,4,2.0,Sí,No,No,174,308000
3365,3365,vivienda_3366,4,1.0,Sí,Sí,No,71,267000
3366,3366,vivienda_3367,4,2.0,Sí,Sí,No,176,312000
3367,3367,vivienda_3368,2,,No,Sí,No,88,322000
3368,3368,vivienda_3369,3,,Sí,Sí,No,78,282000
3369,3369,vivienda_3370,2,3.0,No,No,No,234,315000
3370,3370,vivienda_3371,4,3.0,No,No,No,241,375000
3371,3371,vivienda_3372,3,2.0,No,No,Sí,137,280000
3372,3372,vivienda_3373,4,,No,Sí,Sí,171,317000
3373,3373,vivienda_3374,3,,No,Sí,No,209,352000
3374,3374,vivienda_3375,1,2.0,No,No,Sí,138,193000
3375,3375,vivienda_3376,4,3.0,Sí,Sí,No,221,387000
3376,3376,vivienda_3377,1,3.0,No,Sí,No,235,259000
3377,3377,vivienda_3378,4,1.0,Sí,Sí,No,71,264000
3378,3378,vivienda_3379,1,,Sí,No,No,68,110000
3379,3379,vivienda_3380,2,1.0,No,Sí,No,85,139000
3380,3380,vivienda_3381,2,1.0,No,No,Sí,97,175000
3381,3381,vivienda_3382,4,3.0,No,No,No,221,378000
3382,3382,vivienda_3383,4,2.0,Sí,Sí,Sí,128,349000
3383,3383,vivienda_3384,2,3.0,No,No,No,232,318000
3384,3384,vivienda_3385,4,2.0,No,No,No,123,333000
3385,3385,vivienda_3386,2,1.0,Sí,No,Sí,78,150000
3386,3386,vivienda_3387,4,2.0,No,Sí,Sí,175,314000
3387,3387,vivienda_3388,1,1.0,No,No,Sí,63,118000
3388,3388,vivienda_3389,2,,Sí,Sí,No,142,249000
3389,3389,vivienda_3390,2,2.0,Sí,Sí,No,126,219000
3390,3390,vivienda_3391,2,1.0,No,No,Sí,84,145000
3391,3391,vivienda_3392,2,1.0,Sí,No,No,97,170000
3392,3392,vivienda_3393,2,2.0,Sí,Sí,Sí,138,259000
3393,3393,vivienda_3394,1,3.0,Sí,No,Sí,221,273000
3394,3394,vivienda_3395,4,2.0,Sí,No,No,173,308000
3395,3395,vivienda_3396,2,1.0,No,No,No,94,168000
3396,3396,vivienda_3397,1,3.0,No,Sí,No,221,259000
3397,3397,vivienda_3398,4,3.0,Sí,Sí,Sí,246,427000
3398,3398,vivienda_3399,4,2.0,Sí,Sí,Sí,185,322000
3399,3399,vivienda_3400,2,3.0,No,Sí,No,230,319000
3400,3400,vivienda_3401,1,1.0,No,Sí,Sí,64,122000
3401,3401,vivienda_3402,4,,Sí,Sí,Sí,182,319000
3402,3402,vivienda_3403,4,1.0,Sí,Sí,Sí,131,244000
3403,3403,vivienda_3404,4,2.0,Sí,No,Sí,134,348000
3404,3404,vivienda_3405,2,2.0,No,No,Sí,127,220000
3405,3405,vivienda_3406,4,2.0,Sí,No,Sí,127,345000
3406,3406,vivienda_3407,4,2.0,Sí,No,Sí,122,348000
3407,3407,vivienda_3408,1,2.0,No,No,Sí,130,193000
3408,3408,vivienda_3409,2,2.0,Sí,No,Sí,134,225000
3409,3409,vivienda_3410,4,1.0,No,No,Sí,143,238000
3410,3410,vivienda_3411,4,1.0,No,No,No,134,225000
3411,3411,vivienda_3412,2,1.0,Sí,No,No,87,143000
3412,3412,vivienda_3413,4,,No,Sí,No,241,412000
3413,3413,vivienda_3414,3,2.0,Sí,No,No,128,278000
3414,3414,vivienda_3415,1,2.0,No,Sí,No,122,184000
3415,3415,vivienda_3416,2,1.0,Sí,Sí,No,93,174000
3416,3416,vivienda_3417,1,1.0,Sí,Sí,Sí,64,127000
3417,3417,vivienda_3418,2,3.0,No,No,Sí,225,298000
3418,3418,vivienda_3419,2,3.0,Sí,Sí,Sí,226,307000
3419,3419,vivienda_3420,1,3.0,Sí,Sí,No,223,264000
3420,3420,vivienda_3421,4,1.0,No,No,Sí,137,235000
3421,3421,vivienda_3422,4,2.0,Sí,No,Sí,126,345000
3422,3422,vivienda_3423,4,,Sí,No,No,87,338000
3423,3423,vivienda_3424,1,1.0,No,No,Sí,60,118000
3424,3424,vivienda_3425,4,,No,No,Sí,145,238000
3425,3425,vivienda_3426,1,2.0,No,Sí,No,131,187000
3426,3426,vivienda_3427,2,3.0,No,Sí,No,224,289000
3427,3427,vivienda_3428,3,3.0,No,Sí,No,196,349000
3428,3428,vivienda_3429,2,,No,No,No,68,288000
3429,3429,vivienda_3430,1,2.0,No,Sí,No,123,184000
3430,3430,vivienda_3431,2,2.0,Sí,Sí,No,146,252000
3431,3431,vivienda_3432,3,3.0,No,Sí,No,198,352000
3432,3432,vivienda_3433,4,1.0,No,Sí,Sí,145,239000
3433,3433,vivienda_3434,3,2.0,Sí,No,No,121,278000
3434,3434,vivienda_3435,4,3.0,Sí,Sí,Sí,247,427000
3435,3435,vivienda_3436,4,2.0,Sí,Sí,No,184,312000
3436,3436,vivienda_3437,4,3.0,No,Sí,No,233,412000
3437,3437,vivienda_3438,3,1.0,Sí,No,Sí,61,210000
3438,3438,vivienda_3439,4,2.0,Sí,Sí,Sí,131,352000
3439,3439,vivienda_3440,2,2.0,No,No,Sí,137,253000
3440,3440,vivienda_3441,2,3.0,Sí,Sí,Sí,223,307000
3441,3441,vivienda_3442,2,3.0,No,No,No,222,288000
3442,3442,vivienda_3443,2,,Sí,No,No,144,248000
3443,3443,vivienda_3444,3,1.0,No,No,No,62,198000
3444,3444,vivienda_3445,2,3.0,Sí,No,Sí,221,303000
3445,3445,vivienda_3446,4,2.0,No,No,No,131,330000
3446,3446,vivienda_3447,2,2.0,Sí,No,Sí,127,225000
3447,3447,vivienda_3448,2,2.0,Sí,No,No,135,218000
3448,3448,vivienda_3449,4,2.0,No,Sí,Sí,126,344000
3449,3449,vivienda_3450,2,1.0,No,Sí,Sí,81,152000
3450,3450,vivienda_3451,4,2.0,No,Sí,No,123,337000
3451,3451,vivienda_3452,3,2.0,Sí,Sí,No,125,282000
3452,3452,vivienda_3453,4,1.0,Sí,No,Sí,72,270000
3453,3453,vivienda_3454,1,1.0,Sí,No,No,64,113000
3454,3454,vivienda_3455,1,2.0,No,No,No,127,180000
3455,3455,vivienda_3456,4,3.0,No,Sí,Sí,251,419000
3456,3456,vivienda_3457,3,1.0,Sí,Sí,No,64,204000
3457,3457,vivienda_3458,2,2.0,No,No,Sí,135,223000
3458,3458,vivienda_3459,2,3.0,Sí,No,Sí,233,303000
3459,3459,vivienda_3460,4,2.0,Sí,Sí,Sí,185,319000
3460,3460,vivienda_3461,2,,Sí,No,No,59,218000
3461,3461,vivienda_3462,1,1.0,Sí,No,No,62,110000
3462,3462,vivienda_3463,4,1.0,Sí,No,No,70,260000
3463,3463,vivienda_3464,3,1.0,Sí,No,No,65,200000
3464,3464,vivienda_3465,4,1.0,No,No,Sí,145,235000
3465,3465,vivienda_3466,3,1.0,Sí,No,No,65,203000
3466,3466,vivienda_3467,2,1.0,No,Sí,Sí,102,179000
3467,3467,vivienda_3468,4,3.0,Sí,No,No,259,413000
3468,3468,vivienda_3469,4,2.0,No,Sí,Sí,174,314000
3469,3469,vivienda_3470,2,1.0,No,Sí,No,84,142000
3470,3470,vivienda_3471,4,2.0,Sí,Sí,No,194,309000
3471,3471,vivienda_3472,4,2.0,No,Sí,Sí,135,347000
3472,3472,vivienda_3473,1,3.0,No,No,No,224,258000
3473,3473,vivienda_3474,2,1.0,Sí,Sí,No,100,174000
3474,3474,vivienda_3475,2,3.0,Sí,Sí,No,230,294000
3475,3475,vivienda_3476,2,3.0,No,Sí,Sí,227,332000
3476,3476,vivienda_3477,4,3.0,Sí,Sí,Sí,215,397000
3477,3477,vivienda_3478,1,3.0,No,No,No,221,258000
3478,3478,vivienda_3479,4,1.0,Sí,No,Sí,70,273000
3479,3479,vivienda_3480,4,2.0,No,No,No,185,300000
3480,3480,vivienda_3481,3,1.0,Sí,Sí,No,62,204000
3481,3481,vivienda_3482,2,2.0,Sí,No,Sí,155,255000
3482,3482,vivienda_3483,4,1.0,Sí,Sí,No,76,267000
3483,3483,vivienda_3484,1,1.0,No,No,No,60,108000
3484,3484,vivienda_3485,3,3.0,No,No,No,217,348000
3485,3485,vivienda_3486,4,2.0,Sí,Sí,No,186,312000
3486,3486,vivienda_3487,2,2.0,No,Sí,No,148,244000
3487,3487,vivienda_3488,3,2.0,No,Sí,No,137,274000
3488,3488,vivienda_3489,4,2.0,No,No,No,187,303000
3489,3489,vivienda_3490,4,3.0,No,No,No,258,405000
3490,3490,vivienda_3491,4,2.0,No,Sí,No,189,304000
3491,3491,vivienda_3492,2,2.0,No,No,No,145,240000
3492,3492,vivienda_3493,4,3.0,Sí,No,Sí,253,423000
3493,3493,vivienda_3494,4,1.0,No,Sí,No,135,232000
3494,3494,vivienda_3495,4,3.0,Sí,Sí,Sí,258,427000
3495,3495,vivienda_3496,4,2.0,No,No,Sí,120,340000
3496,3496,vivienda_3497,2,2.0,No,No,No,141,243000
3497,3497,vivienda_3498,3,2.0,No,No,Sí,122,283000
3498,3498,vivienda_3499,1,3.0,No,Sí,No,227,259000
3499,3499,vivienda_3500,4,3.0,Sí,No,Sí,248,420000
3500,3500,vivienda_3501,3,3.0,Sí,Sí,Sí,216,367000
3501,3501,vivienda_3502,4,3.0,No,Sí,Sí,239,389000
3502,3502,vivienda_3503,4,1.0,No,No,Sí,138,238000
3503,3503,vivienda_3504,2,1.0,No,Sí,Sí,80,152000
3504,3504,vivienda_3505,2,2.0,Sí,Sí,Sí,133,232000
3505,3505,vivienda_3506,2,2.0,Sí,No,Sí,121,225000
3506,3506,vivienda_3507,2,2.0,No,Sí,Sí,156,254000
3507,3507,vivienda_3508,2,1.0,No,Sí,No,86,139000
3508,3508,vivienda_3509,2,2.0,No,Sí,No,144,247000
3509,3509,vivienda_3510,2,1.0,No,Sí,Sí,81,149000
3510,3510,vivienda_3511,3,3.0,Sí,Sí,No,204,357000
3511,3511,vivienda_3512,2,2.0,No,No,Sí,145,253000
3512,3512,vivienda_3513,1,1.0,No,No,No,60,105000
3513,3513,vivienda_3514,2,1.0,Sí,Sí,No,77,147000
3514,3514,vivienda_3515,4,1.0,No,No,Sí,129,238000
3515,3515,vivienda_3516,1,1.0,No,No,No,62,108000
3516,3516,vivienda_3517,3,3.0,Sí,Sí,No,197,357000
3517,3517,vivienda_3518,4,,No,No,No,74,258000
3518,3518,vivienda_3519,4,3.0,No,Sí,Sí,219,389000
3519,3519,vivienda_3520,4,1.0,No,No,Sí,130,235000
3520,3520,vivienda_3521,4,3.0,No,Sí,No,239,409000
3521,3521,vivienda_3522,4,1.0,No,No,Sí,144,235000
3522,3522,vivienda_3523,4,3.0,Sí,No,Sí,237,423000
3523,3523,vivienda_3524,4,1.0,Sí,No,Sí,69,273000
3524,3524,vivienda_3525,3,3.0,No,Sí,No,222,349000
3525,3525,vivienda_3526,1,,No,Sí,No,59,112000
3526,3526,vivienda_3527,3,2.0,No,No,Sí,122,283000
3527,3527,vivienda_3528,4,1.0,No,No,No,137,225000
3528,3528,vivienda_3529,3,3.0,Sí,Sí,No,218,357000
3529,3529,vivienda_3530,4,1.0,Sí,Sí,Sí,70,274000
3530,3530,vivienda_3531,4,1.0,No,Sí,No,130,232000
3531,3531,vivienda_3532,2,2.0,No,Sí,Sí,128,224000
3532,3532,vivienda_3533,2,3.0,Sí,No,No,236,293000
3533,3533,vivienda_3534,3,2.0,Sí,Sí,No,120,279000
3534,3534,vivienda_3535,3,1.0,No,No,No,68,198000
3535,3535,vivienda_3536,1,1.0,Sí,No,Sí,62,120000
3536,3536,vivienda_3537,1,1.0,No,Sí,No,64,112000
3537,3537,vivienda_3538,1,2.0,No,No,No,137,180000
3538,3538,vivienda_3539,2,1.0,Sí,Sí,Sí,99,184000
3539,3539,vivienda_3540,1,1.0,Sí,Sí,Sí,67,127000
3540,3540,vivienda_3541,2,2.0,No,Sí,Sí,137,224000
3541,3541,vivienda_3542,4,3.0,Sí,Sí,Sí,224,394000
3542,3542,vivienda_3543,1,1.0,Sí,No,Sí,66,120000
3543,3543,vivienda_3544,1,3.0,Sí,Sí,No,230,264000
3544,3544,vivienda_3545,2,2.0,Sí,No,Sí,137,228000
3545,3545,vivienda_3546,2,3.0,Sí,No,Sí,235,333000
3546,3546,vivienda_3547,1,2.0,No,No,No,135,183000
3547,3547,vivienda_3548,4,1.0,Sí,Sí,Sí,143,244000
3548,3548,vivienda_3549,2,2.0,Sí,Sí,Sí,143,259000
3549,3549,vivienda_3550,1,1.0,Sí,Sí,Sí,64,124000
3550,3550,vivienda_3551,1,1.0,No,No,No,61,108000
3551,3551,vivienda_3552,2,2.0,No,Sí,Sí,126,227000
3552,3552,vivienda_3553,2,2.0,Sí,No,No,134,215000
3553,3553,vivienda_3554,4,1.0,No,No,Sí,134,235000
3554,3554,vivienda_3555,2,1.0,Sí,Sí,No,86,147000
3555,3555,vivienda_3556,2,2.0,No,No,No,148,243000
3556,3556,vivienda_3557,4,3.0,Sí,No,No,258,413000
3557,3557,vivienda_3558,1,3.0,No,No,No,220,258000
3558,3558,vivienda_3559,2,2.0,Sí,Sí,Sí,145,262000
3559,3559,vivienda_3560,3,1.0,Sí,Sí,Sí,59,217000
3560,3560,vivienda_3561,2,3.0,Sí,Sí,No,228,324000
3561,3561,vivienda_3562,1,3.0,Sí,Sí,Sí,223,274000
3562,3562,vivienda_3563,3,1.0,No,No,No,64,198000
3563,3563,vivienda_3564,2,3.0,No,No,No,220,285000
3564,3564,vivienda_3565,3,1.0,Sí,Sí,Sí,68,217000
3565,3565,vivienda_3566,2,1.0,Sí,Sí,Sí,103,187000
3566,3566,vivienda_3567,3,2.0,Sí,Sí,Sí,136,292000
3567,3567,vivienda_3568,3,1.0,No,Sí,No,65,202000
3568,3568,vivienda_3569,3,2.0,No,No,Sí,127,283000
3569,3569,vivienda_3570,2,3.0,Sí,No,Sí,225,333000
3570,3570,vivienda_3571,3,3.0,No,No,Sí,221,355000
3571,3571,vivienda_3572,4,1.0,No,No,No,144,225000
3572,3572,vivienda_3573,4,3.0,Sí,Sí,Sí,228,394000
3573,3573,vivienda_3574,3,1.0,No,No,Sí,66,205000
3574,3574,vivienda_3575,1,3.0,No,Sí,No,235,259000
3575,3575,vivienda_3576,4,2.0,No,Sí,Sí,189,317000
3576,3576,vivienda_3577,4,1.0,No,No,Sí,74,265000
3577,3577,vivienda_3578,2,2.0,Sí,Sí,Sí,141,259000
3578,3578,vivienda_3579,2,2.0,Sí,No,Sí,122,225000
3579,3579,vivienda_3580,1,1.0,Sí,Sí,No,65,114000
3580,3580,vivienda_3581,3,1.0,Sí,Sí,No,62,204000
3581,3581,vivienda_3582,4,,No,No,No,140,225000
3582,3582,vivienda_3583,4,3.0,No,Sí,Sí,243,422000
3583,3583,vivienda_3584,3,2.0,Sí,Sí,No,136,279000
3584,3584,vivienda_3585,4,1.0,No,No,Sí,140,238000
3585,3585,vivienda_3586,1,3.0,Sí,No,Sí,231,273000
3586,3586,vivienda_3587,3,3.0,No,No,No,217,348000
3587,3587,vivienda_3588,1,2.0,No,No,No,130,183000
3588,3588,vivienda_3589,2,2.0,Sí,No,Sí,122,225000
3589,3589,vivienda_3590,4,3.0,Sí,No,No,226,383000
3590,3590,vivienda_3591,4,1.0,No,No,Sí,74,268000
3591,3591,vivienda_3592,4,1.0,Sí,Sí,No,71,267000
3592,3592,vivienda_3593,4,1.0,No,No,No,69,255000
3593,3593,vivienda_3594,4,2.0,No,Sí,Sí,138,347000
3594,3594,vivienda_3595,2,2.0,No,Sí,Sí,145,254000
3595,3595,vivienda_3596,4,2.0,Sí,Sí,Sí,172,319000
3596,3596,vivienda_3597,4,1.0,No,Sí,No,128,232000
3597,3597,vivienda_3598,2,3.0,No,No,No,227,288000
3598,3598,vivienda_3599,2,3.0,No,No,Sí,238,328000
3599,3599,vivienda_3600,2,1.0,Sí,Sí,No,83,144000
3600,3600,vivienda_3601,2,1.0,Sí,No,No,84,140000
3601,3601,vivienda_3602,4,1.0,Sí,Sí,Sí,144,244000
3602,3602,vivienda_3603,3,1.0,Sí,Sí,No,66,204000
3603,3603,vivienda_3604,2,2.0,Sí,No,No,155,248000
3604,3604,vivienda_3605,1,3.0,No,No,No,226,255000
3605,3605,vivienda_3606,2,2.0,No,No,Sí,121,223000
3606,3606,vivienda_3607,2,3.0,Sí,No,Sí,222,300000
3607,3607,vivienda_3608,4,,Sí,Sí,No,233,384000
3608,3608,vivienda_3609,3,3.0,No,Sí,Sí,210,359000
3609,3609,vivienda_3610,1,,No,Sí,Sí,68,272000
3610,3610,vivienda_3611,2,,No,Sí,No,96,322000
3611,3611,vivienda_3612,1,2.0,No,Sí,No,124,184000
3612,3612,vivienda_3613,2,2.0,No,No,Sí,155,253000
3613,3613,vivienda_3614,2,1.0,No,No,Sí,99,178000
3614,3614,vivienda_3615,1,3.0,No,Sí,Sí,235,272000
3615,3615,vivienda_3616,2,2.0,Sí,Sí,No,122,219000
3616,3616,vivienda_3617,4,1.0,Sí,Sí,Sí,133,247000
3617,3617,vivienda_3618,1,1.0,No,Sí,Sí,66,119000
3618,3618,vivienda_3619,1,3.0,Sí,Sí,No,233,264000
3619,3619,vivienda_3620,4,1.0,Sí,Sí,No,73,267000
3620,3620,vivienda_3621,1,3.0,Sí,Sí,Sí,233,274000
3621,3621,vivienda_3622,4,3.0,Sí,Sí,No,227,384000
3622,3622,vivienda_3623,1,2.0,Sí,No,Sí,126,198000
3623,3623,vivienda_3624,2,2.0,Sí,Sí,No,148,249000
3624,3624,vivienda_3625,2,1.0,Sí,Sí,No,77,144000
3625,3625,vivienda_3626,4,1.0,No,Sí,No,140,232000
3626,3626,vivienda_3627,4,3.0,Sí,No,No,227,380000
3627,3627,vivienda_3628,3,1.0,No,No,No,61,195000
3628,3628,vivienda_3629,2,2.0,Sí,Sí,No,122,219000
3629,3629,vivienda_3630,1,1.0,Sí,Sí,No,60,117000
3630,3630,vivienda_3631,4,2.0,No,No,Sí,177,310000
3631,3631,vivienda_3632,1,2.0,Sí,No,Sí,133,198000
3632,3632,vivienda_3633,4,3.0,Sí,Sí,Sí,250,427000
3633,3633,vivienda_3634,3,1.0,No,No,Sí,65,208000
3634,3634,vivienda_3635,1,1.0,No,Sí,Sí,59,119000
3635,3635,vivienda_3636,3,1.0,Sí,No,No,63,200000
3636,3636,vivienda_3637,4,,No,No,No,70,258000
3637,3637,vivienda_3638,4,3.0,No,Sí,No,242,412000
3638,3638,vivienda_3639,2,2.0,Sí,Sí,No,129,222000
3639,3639,vivienda_3640,4,1.0,No,No,Sí,129,235000
3640,3640,vivienda_3641,1,1.0,Sí,Sí,Sí,67,127000
3641,3641,vivienda_3642,1,3.0,Sí,Sí,No,233,264000
3642,3642,vivienda_3643,2,1.0,No,Sí,Sí,82,152000
3643,3643,vivienda_3644,2,1.0,No,No,Sí,96,178000
3644,3644,vivienda_3645,2,3.0,Sí,Sí,No,224,297000
3645,3645,vivienda_3646,4,1.0,Sí,Sí,Sí,138,244000
3646,3646,vivienda_3647,3,3.0,No,Sí,Sí,197,359000
3647,3647,vivienda_3648,3,1.0,Sí,Sí,No,67,207000
3648,3648,vivienda_3649,2,3.0,Sí,Sí,Sí,236,307000
3649,3649,vivienda_3650,3,1.0,No,No,No,59,195000
3650,3650,vivienda_3651,2,2.0,Sí,Sí,No,147,252000
3651,3651,vivienda_3652,4,3.0,No,Sí,No,229,409000
3652,3652,vivienda_3653,1,1.0,No,No,No,64,108000
3653,3653,vivienda_3654,4,1.0,No,No,No,69,258000
3654,3654,vivienda_3655,2,,Sí,Sí,No,81,144000
3655,3655,vivienda_3656,2,2.0,No,No,Sí,143,253000
3656,3656,vivienda_3657,2,1.0,Sí,No,No,95,173000
3657,3657,vivienda_3658,4,1.0,No,Sí,No,145,229000
3658,3658,vivienda_3659,3,1.0,No,Sí,No,60,202000
3659,3659,vivienda_3660,2,3.0,No,Sí,No,231,322000
3660,3660,vivienda_3661,3,2.0,No,Sí,No,131,277000
3661,3661,vivienda_3662,3,2.0,No,Sí,Sí,131,284000
3662,3662,vivienda_3663,3,2.0,No,No,Sí,137,283000
3663,3663,vivienda_3664,4,3.0,No,No,No,235,378000
3664,3664,vivienda_3665,4,2.0,No,No,No,188,300000
3665,3665,vivienda_3666,2,2.0,Sí,Sí,No,152,252000
3666,3666,vivienda_3667,2,1.0,No,No,No,102,165000
3667,3667,vivienda_3668,2,,Sí,Sí,Sí,62,229000
3668,3668,vivienda_3669,4,2.0,No,Sí,No,191,307000
3669,3669,vivienda_3670,2,3.0,No,Sí,No,227,322000
3670,3670,vivienda_3671,3,3.0,Sí,No,Sí,217,360000
3671,3671,vivienda_3672,1,3.0,Sí,Sí,No,234,264000
3672,3672,vivienda_3673,2,1.0,Sí,No,No,82,143000
3673,3673,vivienda_3674,2,1.0,Sí,No,No,79,140000
3674,3674,vivienda_3675,3,1.0,No,No,Sí,65,205000
3675,3675,vivienda_3676,2,,Sí,Sí,Sí,87,157000
3676,3676,vivienda_3677,3,1.0,Sí,No,Sí,66,213000
3677,3677,vivienda_3678,4,,No,Sí,Sí,78,272000
3678,3678,vivienda_3679,2,2.0,No,Sí,Sí,136,227000
3679,3679,vivienda_3680,4,1.0,No,Sí,Sí,146,239000
3680,3680,vivienda_3681,2,,Sí,No,No,61,218000
3681,3681,vivienda_3682,4,3.0,No,Sí,No,252,412000
3682,3682,vivienda_3683,1,1.0,Sí,Sí,Sí,62,124000
3683,3683,vivienda_3684,2,1.0,No,Sí,No,78,139000
3684,3684,vivienda_3685,1,1.0,Sí,Sí,Sí,62,127000
3685,3685,vivienda_3686,2,3.0,No,No,No,231,285000
3686,3686,vivienda_3687,1,1.0,Sí,Sí,No,63,117000
3687,3687,vivienda_3688,3,2.0,Sí,Sí,No,131,279000
3688,3688,vivienda_3689,2,1.0,No,Sí,Sí,97,179000
3689,3689,vivienda_3690,4,3.0,Sí,Sí,Sí,237,424000
3690,3690,vivienda_3691,1,3.0,No,No,Sí,229,268000
3691,3691,vivienda_3692,1,2.0,Sí,No,No,126,185000
3692,3692,vivienda_3693,1,,Sí,Sí,No,68,117000
3693,3693,vivienda_3694,4,3.0,Sí,Sí,Sí,242,424000
3694,3694,vivienda_3695,2,1.0,Sí,Sí,No,95,174000
3695,3695,vivienda_3696,2,2.0,Sí,Sí,Sí,126,229000
3696,3696,vivienda_3697,2,1.0,No,Sí,Sí,101,179000
3697,3697,vivienda_3698,3,2.0,Sí,No,No,131,278000
3698,3698,vivienda_3699,2,3.0,No,Sí,No,237,322000
3699,3699,vivienda_3700,1,1.0,Sí,Sí,No,62,114000
3700,3700,vivienda_3701,3,3.0,Sí,No,No,202,350000
3701,3701,vivienda_3702,2,2.0,No,Sí,No,137,217000
3702,3702,vivienda_3703,4,3.0,Sí,Sí,Sí,216,394000
3703,3703,vivienda_3704,4,3.0,No,No,No,238,378000
3704,3704,vivienda_3705,4,,No,No,Sí,75,265000
3705,3705,vivienda_3706,3,2.0,No,Sí,No,120,274000
3706,3706,vivienda_3707,4,2.0,Sí,Sí,Sí,130,352000
3707,3707,vivienda_3708,1,3.0,No,No,Sí,223,265000
3708,3708,vivienda_3709,2,3.0,No,Sí,Sí,221,329000
3709,3709,vivienda_3710,4,2.0,Sí,No,No,191,308000
3710,3710,vivienda_3711,1,3.0,Sí,Sí,No,238,264000
3711,3711,vivienda_3712,2,1.0,Sí,Sí,No,76,144000
3712,3712,vivienda_3713,4,1.0,Sí,No,Sí,144,243000
3713,3713,vivienda_3714,2,1.0,No,No,No,101,168000
3714,3714,vivienda_3715,3,2.0,No,No,Sí,133,283000
3715,3715,vivienda_3716,1,3.0,Sí,Sí,No,229,264000
3716,3716,vivienda_3717,2,3.0,No,No,Sí,224,295000
3717,3717,vivienda_3718,2,,Sí,Sí,No,60,219000
3718,3718,vivienda_3719,3,3.0,Sí,No,No,207,350000
3719,3719,vivienda_3720,3,1.0,No,Sí,Sí,59,212000
3720,3720,vivienda_3721,3,1.0,No,Sí,Sí,60,209000
3721,3721,vivienda_3722,1,2.0,Sí,Sí,Sí,127,202000
3722,3722,vivienda_3723,2,1.0,Sí,No,No,97,170000
3723,3723,vivienda_3724,4,2.0,Sí,No,No,137,335000
3724,3724,vivienda_3725,4,3.0,Sí,No,No,235,410000
3725,3725,vivienda_3726,4,2.0,Sí,No,Sí,121,345000
3726,3726,vivienda_3727,3,3.0,No,No,Sí,210,358000
3727,3727,vivienda_3728,4,1.0,No,No,No,128,228000
3728,3728,vivienda_3729,2,1.0,No,Sí,No,85,139000
3729,3729,vivienda_3730,1,,Sí,No,Sí,114,198000
3730,3730,vivienda_3731,3,1.0,Sí,Sí,Sí,67,217000
3731,3731,vivienda_3732,2,1.0,Sí,No,No,82,143000
3732,3732,vivienda_3733,3,2.0,Sí,No,No,136,275000
3733,3733,vivienda_3734,2,2.0,Sí,Sí,No,145,249000
3734,3734,vivienda_3735,3,,Sí,Sí,No,221,357000
3735,3735,vivienda_3736,2,,No,No,Sí,67,223000
3736,3736,vivienda_3737,2,1.0,Sí,No,Sí,104,180000
3737,3737,vivienda_3738,2,3.0,Sí,Sí,Sí,236,334000
3738,3738,vivienda_3739,4,1.0,No,No,No,144,228000
3739,3739,vivienda_3740,3,1.0,Sí,Sí,Sí,68,214000
3740,3740,vivienda_3741,1,3.0,Sí,Sí,Sí,228,277000
3741,3741,vivienda_3742,4,,Sí,No,No,140,233000
3742,3742,vivienda_3743,2,3.0,Sí,Sí,No,232,324000
3743,3743,vivienda_3744,2,1.0,No,Sí,No,104,172000
3744,3744,vivienda_3745,4,3.0,Sí,Sí,Sí,256,424000
3745,3745,vivienda_3746,2,1.0,Sí,No,Sí,77,150000
3746,3746,vivienda_3747,4,1.0,No,No,Sí,131,235000
3747,3747,vivienda_3748,2,1.0,Sí,No,No,94,170000
3748,3748,vivienda_3749,2,3.0,Sí,No,No,220,323000
3749,3749,vivienda_3750,4,2.0,No,Sí,No,171,304000
3750,3750,vivienda_3751,4,2.0,Sí,Sí,Sí,125,352000
3751,3751,vivienda_3752,2,1.0,No,No,Sí,106,175000
3752,3752,vivienda_3753,4,2.0,Sí,No,Sí,191,318000
3753,3753,vivienda_3754,4,1.0,No,No,No,68,258000
3754,3754,vivienda_3755,4,2.0,Sí,No,No,136,338000
3755,3755,vivienda_3756,2,2.0,No,Sí,Sí,137,227000
3756,3756,vivienda_3757,3,2.0,Sí,Sí,No,124,282000
3757,3757,vivienda_3758,4,1.0,No,No,Sí,143,238000
